#id,value,fmt,ts,ip,path,blockname,idoffset,masterId,dev,chn
10001,"0",1,1488377160.444,192.168.20.1,/ram/scada1.csv,A1,10000,1,A1_IO,MODULE_TEMP1
10002,NaN,1,1488377160.444,192.168.20.1,/ram/scada1.csv,A1,10000,1,A1_IO,MODULE_TEMP1_AVG
10003,"0",1,1488377160.444,192.168.20.1,/ram/scada1.csv,A1,10000,1,A1_IO,MODULE_TEMP2
10004,NaN,1,1488377160.444,192.168.20.1,/ram/scada1.csv,A1,10000,1,A1_IO,MODULE_TEMP2_AVG
11001,"1",1,1488377160.444,192.168.20.4,/ram/scada1.csv,A1,11000,1,A1_IO,CB_CF
11002,NaN,1,0,192.168.20.4,/ram/scada1.csv,A1,11000,1,A1_IO,CB_DP
11003,"0",1,1488377160.444,192.168.20.4,/ram/scada1.csv,A1,11000,1,A1_IO,COMMUNICATION_STATUS
11004,"0",1,1488377160.444,192.168.20.4,/ram/scada1.csv,A1,11000,1,A1_IO,ITF_FAULT
11005,"0",1,1488377160.444,192.168.20.4,/ram/scada1.csv,A1,11000,1,A1_IO,TRAFO_BUCH_AL
11006,"0",1,1488377160.444,192.168.20.4,/ram/scada1.csv,A1,11000,1,A1_IO,TRAFO_OTI_AL
11007,"0",1,1488377160.444,192.168.20.4,/ram/scada1.csv,A1,11000,1,A1_IO,TRAFO_WTI_AL
12001,"0",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,COMMUNICATION_STATUS
12002,"172625.4",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,EAE
12003,"10.389999999999",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,EAE_DAY
12004,"1099.4",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,EAI
12005,"0.049999999999997",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,EAI_DAY
12006,"56.677",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,EQE
12007,NaN,1,0,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,ESE
12008,"172725.8",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,ESI
12009,"50.052",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,FAC
12010,NaN,1,0,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,FwName
12011,"1.005",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,IAC1
12012,"0.4185",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,IAC2
12013,"0.7295",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,IAC3
12014,"42878.879",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,OpHrs
12015,"-0.0057",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,PAC
12016,"0.421",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,PF
12017,"121.0163625",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,PHI1
12018,"119.3130675",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,PHI2
12019,"119.758122",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,PHI3
12020,"-5.695",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,PKT
12021,"-0.012195",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,QAC
12022,"0.013445",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,SAC
12023,NaN,1,0,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,SNR
12024,"6.5521",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,UAC1
12025,"11.3315041125",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,UAC12
12026,"6.5324",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,UAC2
12027,"11.2417839225",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,UAC23
12028,"6.4485",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,UAC3
12029,"11.258844615",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,UAC31
12030,"1.55516",1,1488377160.444,192.168.20.4,/ram/scada2.csv,A1,12000,2,A1_HTP_EM,PAC_MAX
13001,"1",1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,COMMUNICATION_STATUS
13002,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,EAE
13003,"nan",1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,EAE_DAY
13004,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,EAI
13005,"nan",1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,EAI_DAY
13006,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,EQE_Capacitive
13007,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,EQE_Inductive
13008,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,EQI_Capacitive
13009,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,EQI_Inductive
13010,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,ESE
13011,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,ESI
13012,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,FAC
13013,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,IAC
13014,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,IAC1
13015,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,IAC2
13016,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,IAC3
13017,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,OPHRS
13018,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PAC
13019,"nan",1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PAC_MAX
13020,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PAC_Phs1
13021,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PAC_Phs2
13022,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PAC_Phs3
13023,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PF
13024,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PF_Phs1
13025,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PF_Phs2
13026,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,PF_Phs3
13027,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,QAC
13028,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,QAC_Phs1
13029,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,QAC_Phs2
13030,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,QAC_Phs3
13031,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,SAC
13032,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,SAC_Phs1
13033,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,SAC_Phs2
13034,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,SAC_Phs3
13035,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,UAC1
13036,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,UAC12
13037,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,UAC2
13038,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,UAC23
13039,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,UAC3
13040,NaN,1,1488377160.444,192.168.20.1,/ram/scada2.csv,A1,13000,2,A1_SRP_EM,UAC31
14001,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,COMMUNICATION_STATUS
14002,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,DC_GROUND_FAULT
14003,"478.847",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,E1_Day
14004,"488.159",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,E2_Day
14005,"490.418",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,E3_Day
14006,"2.42129e+06",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,EAE
14007,"4.81909",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,EAEN_DAY
14008,"1399",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,EAE_DAY
14009,"2.41989e+06",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,EAE_YDAY
14010,"1399",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,E_Day
14011,"2.42129e+06",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,E_Total
14012,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Error1
14013,"",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Error1Alrm
14014,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Error2
14015,"",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Error2Alrm
14016,"50",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,FAC
14017,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,GRID OFF
14018,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Gridoff1
14019,"",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Gridoff1Alrm
14020,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Gridoff2
14021,"0",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Gridoff2Alrm
14022,"1.6",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IAC
14023,"1.7",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IAC1
14024,"1.3",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IAC2
14025,"1.8",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IAC3
14026,"0.05",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IDC
14027,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IDC1
14028,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IDC2
14029,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IDC3
14030,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IGBT_OVERTEMP
14031,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IGBT_TEMP
14032,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,INV_ALARM
14033,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,INV_RUN
14034,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,MAIN_ST_Fault
14035,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,MAIN_ST_Warning
14036,"1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,MPPT1_COMP
14037,"1",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,MPPT2_COMP
14038,"1",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,MPPT3_COMP
14039,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,OVR_CURRENT_CONTROL
14040,"20443",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,OpHrs
14041,"11.0194",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,OpHrs_Day
14042,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PAC
14043,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PDC
14044,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PDC1
14045,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PDC1_Alarm
14046,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PDC2
14047,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PDC2_Alarm
14048,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PDC3
14049,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PDC3_Alarm
14050,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PF
14051,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PR
14052,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PR_Alarm
14053,"83.5313",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PR_DAY
14054,"90.7561",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PR_MAX
14055,"77.3641",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PR_MIN
14056,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PV_LOW_POWER
14057,"Inverter_in_Sleep_Or_Standby_Mode,MPPT1_STANDBY,MPPT2_STANDBY,MPPT3_STANDBY",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PV_ST
14058,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PV_ST_Inverter_in_MPP_Mode
14059,"nan",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,QAC
14060,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,REMOTE_MODE
14061,"1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,STANDBY
14062,"07:39:25",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,START_TIME
14063,"18:33:10",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,STOP_TIME
14064,"131586",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Standby1
14065,"DC_Under_Voltage,Waiting_for_Start_Command,DC_Over_Current",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Standby1Alrm
14066,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Standby2
14067,"",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Standby2Alrm
14068,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,Status
14069,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,TEST MODE
14070,"448.4",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,UAC
14071,"450.1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,UAC1
14072,"443.9",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,UAC2
14073,"451.2",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,UAC3
14074,"7.9",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,UDC
14075,"8.1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,UDC1
14076,"7.5",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,UDC2
14077,"8.1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,UDC3
14078,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,efficiency
14079,"1457.41",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,EDC_DAY
14080,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,IGBT_TEMP_MAX
14081,"213",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,PAC_MAX
14082,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV1,INV_FAULT
14083,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,COMMUNICATION_STATUS
14084,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,DC_GROUND_FAULT
14085,"507.391",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,E1_Day
14086,"484.374",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,E2_Day
14087,"522.619",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,E3_Day
14088,"2.45534e+06",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,EAE
14089,"4.97065",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,EAEN_DAY
14090,"1443",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,EAE_DAY
14091,"2.4539e+06",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,EAE_YDAY
14092,"1443",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,E_Day
14093,"2.45534e+06",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,E_Total
14094,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Error1
14095,"",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Error1Alrm
14096,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Error2
14097,"",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Error2Alrm
14098,"50",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,FAC
14099,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,GRID OFF
14100,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Gridoff1
14101,"",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Gridoff1Alrm
14102,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Gridoff2
14103,"0",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Gridoff2Alrm
14104,"1.76667",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IAC
14105,"1.2",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IAC1
14106,"2",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IAC2
14107,"2.1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IAC3
14108,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IDC
14109,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IDC1
14110,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IDC2
14111,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IDC3
14112,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IGBT_OVERTEMP
14113,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,IGBT_TEMP
14114,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,INV_ALARM
14115,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,INV_RUN
14116,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,MAIN_ST_Fault
14117,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,MAIN_ST_Warning
14118,"1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,MPPT1_COMP
14119,"1",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,MPPT2_COMP
14120,"1",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,MPPT3_COMP
14121,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,OVR_CURRENT_CONTROL
14122,"20532.6",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,OpHrs
14123,"11.0666",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,OpHrs_Day
14124,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PAC
14125,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PDC
14126,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PDC1
14127,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PDC1_Alarm
14128,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PDC2
14129,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PDC2_Alarm
14130,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PDC3
14131,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PDC3_Alarm
14132,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PF
14133,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PR
14134,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PR_Alarm
14135,"86.1584",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PR_DAY
14136,"93.5446",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PR_MAX
14137,"79.5402",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PR_MIN
14138,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PV_LOW_POWER
14139,"Inverter_in_Sleep_Or_Standby_Mode,MPPT1_STANDBY,MPPT2_STANDBY,MPPT3_STANDBY",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PV_ST
14140,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,PV_ST_Inverter_in_MPP_Mode
14141,"nan",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,QAC
14142,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,REMOTE_MODE
14143,"1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,STANDBY
14144,"07:36:30",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,START_TIME
14145,"18:35:02",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,STOP_TIME
14146,"131586",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Standby1
14147,"DC_Under_Voltage,Waiting_for_Start_Command,DC_Over_Current",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Standby1Alrm
14148,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Standby2
14149,"",10,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Standby2Alrm
14150,NaN,1,0,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,Status
14151,"0",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,TEST MODE
14152,"448.367",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,UAC
14153,"450.2",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,UAC1
14154,"444.1",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,UAC2
14155,"450.8",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,UAC3
14156,"7.7",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,UDC
14157,"7.5",1,1488377160.444,192.168.20.31,/ram/scada1.csv,A1,14000,1,A1_INV2,UDC1
